"Label","Ville","Tel","Code Postal","Adresse","Longitude","Latitude","Type","codgeo","Code Région","nbAgents"
"Fontaine-la-Mallet","Fontaine-la-Mallet",,76290,,0.15,49.533333,"Police Municipale","76270",23,1
"Fécamp","Fécamp",,76400,,0.366667,49.75,"Police Municipale","76259",23,3
"Forges-les-Eaux","Forges-les-Eaux",,76440,,1.55,49.616667,"Police Municipale","76276",23,1
"Gournay-en-Bray","Gournay-en-Bray",,76220,,1.733333,49.483333,"Police Municipale","76312",23,3
"Grand-Couronne","Grand-Couronne",,76530,,1.0,49.35,"Police Municipale","76319",23,5
"Gruchet-le-Valasse","Gruchet-le-Valasse",,76210,,0.483333,49.55,"Police Municipale","76329",23,2
"Harfleur","Harfleur",,76700,,0.2,49.5,"Police Municipale","76341",23,2
"Hautot-sur-Mer","Hautot-sur-Mer",,76550,,1.033333,49.9,"Police Municipale","76349",23,1
"Houppeville","Houppeville",,76770,,1.083333,49.516667,"Police Municipale","76367",23,1
"La Chaussée","La Chaussée",,76590,,1.116667,49.833333,"Police Municipale","76173",23,1
"Incheville","Incheville",,76117,,1.5,50.016667,"Police Municipale","76374",23,1
"Le Grand-Quevilly","Le Grand-Quevilly",,76120,,1.033333,49.416667,"Police Municipale","76322",23,12
"Le Havre","Le Havre",,76620,,0.133333,49.5,"Police Municipale","76351",23,105
"Le Mesnil-Esnard","Le Mesnil-Esnard",,76240,,1.15,49.416667,"Police Municipale","76429",23,3
"Le Petit-Quevilly","Le Petit-Quevilly",,76140,,1.033333,49.433333,"Police Municipale","76498",23,6
"Le Tréport","Le Tréport",,76470,,1.366667,50.066667,"Police Municipale","76711",23,7
"Londinières","Londinières",,76660,,1.4,49.833333,"Police Municipale","76392",23,1
"Longueville-sur-Scie","Longueville-sur-Scie",,76590,,1.1,49.8,"Police Municipale","76397",23,1
"Malaunay","Malaunay",,76770,,1.033333,49.533333,"Police Municipale","76402",23,2
"Maromme","Maromme",,76150,,1.033333,49.466667,"Police Municipale","76410",23,5
"Martin-Église","Martin-Église",,76370,,1.15,49.9,"Police Municipale","76414",23,1
"Montivilliers","Montivilliers",,76290,,0.2,49.55,"Police Municipale","76447",23,4
"Mont-Saint-Aignan","Mont-Saint-Aignan",,76130,,1.083333,49.466667,"Police Municipale","76451",23,13
"Neufchâtel-en-Bray","Neufchâtel-en-Bray",,76270,,1.45,49.733333,"Police Municipale","76462",23,2
"Notre-Dame-de-Bondeville","Notre-Dame-de-Bondeville",,76960,,1.05,49.483333,"Police Municipale","76474",23,1
"Octeville-sur-Mer","Octeville-sur-Mer",,76930,,0.116667,49.55,"Police Municipale","76481",23,2
"Offranville","Offranville",,76550,,1.05,49.866667,"Police Municipale","76482",23,1
"Oissel","Oissel",,76350,,1.1,49.333333,"Police Municipale","76484",23,3
"Orival","Orival",,76500,,0.983333,49.3,"Police Municipale","76486",23,1
"Pavilly","Pavilly",,76570,,0.966667,49.566667,"Police Municipale","76495",23,4
"Ponts-et-Marais","Ponts-et-Marais",,76260,,1.45,50.05,"Police Municipale","76507",23,1
"Rogerville","Rogerville",,76700,,0.266667,49.5,"Police Municipale","76533",23,3
"Rouen","Rouen",,76100,,1.083333,49.433333,"Police Municipale","76540",23,102
"Rouxmesnil-Bouteilles","Rouxmesnil-Bouteilles",,76370,,1.083333,49.9,"Police Municipale","76545",23,1
"Sainte-Adresse","Sainte-Adresse",,76310,,0.083333,49.5,"Police Municipale","76552",23,5
"Saint-Étienne-du-Rouvray","Saint-Étienne-du-Rouvray",,76800,,1.1,49.383333,"Police Municipale","76575",23,13
"Saint-Jacques-sur-Darnétal","Saint-Jacques-sur-Darnétal",,76160,,1.2,49.433333,"Police Municipale","76591",23,1
"Saint-Nicolas-d'Aliermont","Saint-Nicolas-d'Aliermont",,76510,,1.216667,49.883333,"Police Municipale","76624",23,1
"Saint-Pierre-lès-Elbeuf","Saint-Pierre-lès-Elbeuf",,76320,,1.05,49.266667,"Police Municipale","76640",23,2
"Saint-Romain-de-Colbosc","Saint-Romain-de-Colbosc",,76430,,0.366667,49.533333,"Police Municipale","76647",23,3
"Saint-Saëns","Saint-Saëns",,76680,,1.283333,49.666667,"Police Municipale","76648",23,1
"Saint-Valery-en-Caux","Saint-Valéry-en-Caux",,76460,,0.733333,49.866667,"Police Municipale","76655",23,2
"Sotteville-lès-Rouen","Sotteville-lès-Rouen",,76300,,1.1,49.416667,"Police Municipale","76681",23,12
"Le Trait","Le Trait",,76580,,0.816667,49.466667,"Police Municipale","76709",23,5
"Torcy-le-Grand","Torcy-le-Grand",,76590,,1.183333,49.8,"Police Municipale","76697",23,1
"Valmont","Valmont",,76540,,0.516667,49.733333,"Police Municipale","76719",23,1
"Veules-les-Roses","Veules-les-Roses",,76980,,0.8,49.866667,"Police Municipale","76735",23,1
"Yvetot","Yvetot",,76190,,0.766667,49.616667,"Police Municipale","76758",23,5
"Avon","Avon",,77210,,2.716667,48.4,"Police Municipale","77014",11,8
"Bagneaux-sur-Loing","Bagneaux-sur-Loing",,77167,,2.7,48.233333,"Police Municipale","77016",11,1
"Bailly-Romainvilliers","Bailly-Romainvilliers",,77700,,2.816667,48.833333,"Police Municipale","77018",11,7
"Bois-le-Roi","Bois-le-Roi",,77590,,2.7,48.466667,"Police Municipale","77037",11,3
"Boissise-le-Roi","Boissise-le-Roi",,77310,,2.566667,48.533333,"Police Municipale","77040",11,1
"Boissy-le-Châtel","Boissy-le-Châtel",,77169,,3.133333,48.816667,"Police Municipale","77042",11,0
"Bourron-Marlotte","Bourron-Marlotte",,77780,,2.7,48.333333,"Police Municipale","77048",11,1
"Bray-sur-Seine","Bray-sur-Seine",,77480,,3.233333,48.416667,"Police Municipale","77051",11,3
"Brie-Comte-Robert","Brie-Comte-Robert",,77170,,2.616667,48.683333,"Police Municipale","77053",11,14
"Brou-sur-Chantereine","Brou-sur-Chantereine",,77177,,2.633333,48.883333,"Police Municipale","77055",11,2
"Bussy-Saint-Georges","Bussy-Saint-Georges",,77600,,2.7,48.85,"Police Municipale","77058",11,50
"Cesson","Cesson",,77240,,2.6,48.566667,"Police Municipale","77067",11,6
"Champagne-sur-Seine","Champagne-sur-Seine",,77430,,2.8,48.4,"Police Municipale","77079",11,1
"La Chapelle-Gauthier","La Chapelle-Gauthier",,77720,,2.9,48.55,"Police Municipale","77086",11,1
"Chartrettes","Chartrettes",,77590,,2.7,48.483333,"Police Municipale","77096",11,1
"Le Châtelet-en-Brie","Le Châtelet-en-Brie",,77820,,2.8,48.5,"Police Municipale","77100",11,2
"Chaumes-en-Brie","Chaumes-en-Brie",,77390,,2.85,48.666667,"Police Municipale","77107",11,2
"Chelles","Chelles",,77500,,2.6,48.883333,"Police Municipale","77108",11,42
"Chessy","Chessy",,77700,,2.766667,48.883333,"Police Municipale","77111",11,4
"Claye-Souilly","Claye-Souilly",,77410,,2.7,48.95,"Police Municipale","77118",11,14
"Combs-la-Ville","Combs-la-Ville",,77380,,2.566667,48.666667,"Police Municipale","77122",11,14
"Couilly-Pont-aux-Dames","Couilly-Pont-aux-Dames",,77860,,2.866667,48.883333,"Police Municipale","77128",11,1
"Coulommiers","Coulommiers",,77120,,3.083333,48.816667,"Police Municipale","77131",11,8
"Coupvray","Coupvray",,77700,,2.8,48.9,"Police Municipale","77132",11,5
"Courtry","Courtry",,77181,,2.766667,48.533333,"Police Municipale","77139",11,6
"Crégy-lès-Meaux","Crégy-lès-Meaux",,77124,,2.883333,48.983333,"Police Municipale","77143",11,1
"Crouy-sur-Ourcq","Crouy-sur-Ourcq",,77840,,3.066667,49.083333,"Police Municipale","77148",11,1
"Dammartin-en-Goële","Dammartin-en-Goële",,77230,,2.683333,49.05,"Police Municipale","77153",11,3
"Dampmart","Dampmart",,77400,,2.733333,48.883333,"Police Municipale","77155",11,1
"Égreville","Égreville",,77620,,2.866667,48.166667,"Police Municipale","77168",11,1
"Émerainville","Émerainville",,77184,,2.616667,48.816667,"Police Municipale","77169",11,17
"Esbly","Esbly",,77450,,2.816667,48.9,"Police Municipale","77171",11,3
"La Ferté-Gaucher","La Ferté-Gaucher",,77320,,3.3,48.783333,"Police Municipale","77182",11,7
"La Ferté-sous-Jouarre","La Ferté-sous-Jouarre",,77260,,3.133333,48.95,"Police Municipale","77183",11,6
"Fontainebleau","Fontainebleau",,77300,,2.7,48.4,"Police Municipale","77186",11,12
"Fontenay-Trésigny","Fontenay-Trésigny",,77610,,2.866667,48.7,"Police Municipale","77192",11,2
"Gouaix","Gouaix",,77114,,3.283333,48.483333,"Police Municipale","77208",11,2
"La Grande-Paroisse","La Grande-Paroisse",,77130,,2.9,48.383333,"Police Municipale","77210",11,1
"Gretz-Armainvilliers","Gretz-Armainvilliers",,77220,,2.733333,48.733333,"Police Municipale","77215",11,6
"Grez-sur-Loing","Grez-sur-Loing",,77880,,2.7,48.316667,"Police Municipale","77216",11,1
"Héricy","Héricy",,77850,,2.766667,48.45,"Police Municipale","77226",11,1
"Jouarre","Jouarre",,77640,,3.133333,48.933333,"Police Municipale","77238",11,2
"Lagny-sur-Marne","Lagny-sur-Marne",,77400,,2.716667,48.866667,"Police Municipale","77243",11,6
"Le Mée-sur-Seine","Le Mée-sur-Seine",,77350,,2.633333,48.533333,"Police Municipale","77285",11,11
"Lésigny","Lésigny",,77150,,2.616667,48.733333,"Police Municipale","77249",11,9
"Lieusaint","Lieusaint",,77127,,2.55,48.633333,"Police Municipale","77251",11,5
"Lizy-sur-Ourcq","Lizy-sur-Ourcq",,77440,,3.033333,49.016667,"Police Municipale","77257",11,3
"Lognes","Lognes",,77185,,2.616667,48.833333,"Police Municipale","77258",11,10
"Longueville","Longueville",,77650,,3.25,48.516667,"Police Municipale","77260",11,1
"Magny-le-Hongre","Magny-le-Hongre",,77700,,2.816667,48.866667,"Police Municipale","77268",11,6
"Mary-sur-Marne","Mary-sur-Marne",,77440,,3.033333,49.016667,"Police Municipale","77280",11,1
"Meaux","Meaux",,77100,,2.866667,48.95,"Police Municipale","77284",11,82
"Melun","Melun",,77000,,2.666667,48.533333,"Police Municipale","77288",11,35
"Moissy-Cramayel","Moissy-Cramayel",,77550,,2.6,48.616667,"Police Municipale","77296",11,13
"Montcourt-Fromonville","Montcourt-Fromonville",,77140,,2.7,48.3,"Police Municipale","77302",11,1
"Montereau-Fault-Yonne","Montereau-faut-Yonne",,77130,,2.95,48.383333,"Police Municipale","77305",11,13
"Montévrain","Montévrain",,77144,,2.75,48.866667,"Police Municipale","77307",11,6
"Monthyon","Monthyon",,77122,,2.833333,49.016667,"Police Municipale","77309",11,0
"Montigny-sur-Loing","Montigny-sur-Loing",,77690,,2.733333,48.333333,"Police Municipale","77312",11,1
"Montry","Montry",,77450,,2.833333,48.883333,"Police Municipale","77315",11,1
"Moret-sur-Loing","Moret-sur-Loing",,77250,,2.816667,48.366667,"Police Municipale","77316",11,1
"Mormant","Mormant",,77720,,2.883333,48.6,"Police Municipale","77317",11,0
"Mouroux","Mouroux",,77120,,3.033333,48.816667,"Police Municipale","77320",11,3
"Nandy","Nandy",,77176,,2.566667,48.583333,"Police Municipale","77326",11,3
"Nangis","Nangis",,77370,,3.0,48.55,"Police Municipale","77327",11,3
"Nanteuil-lès-Meaux","Nanteuil-lès-Meaux",,77100,,2.9,48.933333,"Police Municipale","77330",11,1
"Nemours","Nemours",,77140,,2.7,48.266667,"Police Municipale","77333",11,6
"Noisiel","Noisiel",,77186,,2.633333,48.85,"Police Municipale","77337",11,14
"Othis","Othis",,77280,,2.683333,49.083333,"Police Municipale","77349",11,2
"Ozoir-la-Ferrière","Ozoir-la-Ferrière",,77330,,2.666667,48.766667,"Police Municipale","77350",11,21
"Pommeuse","Pommeuse",,77515,,3.016667,48.816667,"Police Municipale","77371",11,3
"Pomponne","Pomponne",,77400,,2.683333,48.883333,"Police Municipale","77372",11,1
"Pontcarré","Pontcarré",,77135,,2.7,48.8,"Police Municipale","77374",11,1
"Provins","Provins",,77160,,3.3,48.55,"Police Municipale","77379",11,
"Quincy-Voisins","Quincy-Voisins",,77860,,2.883333,48.9,"Police Municipale","77382",11,2
"La Rochette","La Rochette",,77000,,2.666667,48.5,"Police Municipale","77389",11,1
"Roissy-en-Brie","Roissy-en-Brie",,77680,,2.65,48.8,"Police Municipale","77390",11,12
"Rozay-en-Brie","Rozay-en-Brie",,77540,,2.966667,48.683333,"Police Municipale","77393",11,2
"Saâcy-sur-Marne","Saâcy-sur-Marne",,77730,,3.216667,48.966667,"Police Municipale","77397",11,1
"Saint-Germain-sur-Morin","Saint-Germain-sur-Morin",,77860,,2.85,48.883333,"Police Municipale","77413",11,2
"Saint-Mammès","Saint-Mammès",,77670,,2.816667,48.383333,"Police Municipale","77419",11,1
"Saint-Pathus","Saint-Pathus",,77178,,2.8,49.066667,"Police Municipale","77430",11,3
"Saint-Pierre-lès-Nemours","Saint-Pierre-lès-Nemours",,77140,,2.683333,48.266667,"Police Municipale","77431",11,3
"Samois-sur-Seine","Samois-sur-Seine",,77920,,2.75,48.45,"Police Municipale","77441",11,1
"Samoreau","Samoreau",,77210,,2.75,48.416667,"Police Municipale","77442",11,0
"Savigny-le-Temple","Savigny-le-Temple",,77176,,2.583333,48.566667,"Police Municipale","77445",11,14
"Serris","Serris",,77700,,2.783333,48.85,"Police Municipale","77449",11,6
"Servon","Servon",,77170,,2.583333,48.716667,"Police Municipale","77450",11,3
"Souppes-sur-Loing","Souppes-sur-Loing",,77460,,2.733333,48.183333,"Police Municipale","77458",11,4
"Thomery","Thomery",,77810,,2.783333,48.4,"Police Municipale","77463",11,1
"Thorigny-sur-Marne","Thorigny-sur-Marne",,77400,,2.716667,48.883333,"Police Municipale","77464",11,3
"Torcy","Torcy",,77200,,2.65,48.85,"Police Municipale","77468",11,14
"Tournan-en-Brie","Tournan-en-Brie",,77220,,2.766667,48.733333,"Police Municipale","77470",11,3
"Trilport","Trilport",,77470,,2.95,48.95,"Police Municipale","77475",11,2
"Vaires-sur-Marne","Vaires-sur-Marne",,77360,,2.65,48.866667,"Police Municipale","77479",11,9
"Vaux-le-Pénil","Vaux-le-Pénil",,77000,,2.666667,48.533333,"Police Municipale","77487",11,5
"Veneux-les-Sablons","Veneux-les-Sablons",,77250,,2.8,48.366667,"Police Municipale","77491",11,1
"Vert-Saint-Denis","Vert-Saint-Denis",,77240,,2.616667,48.566667,"Police Municipale","77495",11,1
"Villenoy","Villenoy",,77124,,2.866667,48.95,"Police Municipale","77513",11,1
"Villeparisis","Villeparisis",,77270,,2.616667,48.933333,"Police Municipale","77514",11,12
"Villevaudé","Villevaudé",,77410,,2.65,48.916667,"Police Municipale","77517",11,2
"Ablis","Ablis",,78660,,1.841667,48.516667,"Police Municipale","78003",11,1
"Andrésy","Andrésy",,78570,,2.066667,48.983333,"Police Municipale","78015",11,6
"Aubergenville","Aubergenville",,78410,,1.85,48.966667,"Police Municipale","78029",11,28
"Arnouville-lès-Mantes","Arnouville-lès-Mantes",,78790,,1.733333,48.9,"Police Municipale","78020",11,1
"Bailly","Bailly",,78870,,2.083333,48.85,"Police Municipale","78043",11,1
"Beynes","Beynes",,78650,,1.866667,48.85,"Police Municipale","78062",11,4
"Boinville-en-Mantois","Boinville-en-Mantois",,78930,,1.766667,48.933333,"Police Municipale","78070",11,1
"Bois-d'Arcy","Bois-d'Arcy",,78390,,2.016667,48.8,"Police Municipale","78073",11,3
"Bonnières-sur-Seine","Bonnières-sur-Seine",,78270,,1.583333,49.033333,"Police Municipale","78089",11,1
"Bougival","Bougival",,78380,,2.133333,48.866667,"Police Municipale","78092",11,3
"Bréval","Bréval",,78980,,1.533333,48.95,"Police Municipale","78107",11,1
"La Celle-Saint-Cloud","La Celle-Saint-Cloud",,78170,,2.15,48.85,"Police Municipale","78126",11,1
"Carrières-sous-Poissy","Carrières-sous-Poissy",,78955,,2.033333,48.95,"Police Municipale","78123",11,3
"Chavenay","Chavenay",,78450,,1.983333,48.85,"Police Municipale","78152",11,1
"Chambourcy","Chambourcy",,78240,,2.033333,48.9,"Police Municipale","78133",11,10
"Chatou","Chatou",,78400,,2.15,48.883333,"Police Municipale","78146",11,19
"Chanteloup-les-Vignes","Chanteloup-les-Vignes",,78570,,2.033333,48.983333,"Police Municipale","78138",11,4
"Le Chesnay","Le Chesnay",,78150,,2.125,48.825,"Police Municipale","78158",11,8
"Les Clayes-sous-Bois","Les Clayes-sous-Bois",,78340,,1.983333,48.816667,"Police Municipale","78165",11,7
"Carrières-sur-Seine","Carrières-sur-Seine",,78420,,2.183333,48.916667,"Police Municipale","78124",11,11
"Chevreuse","Chevreuse",,78460,,2.05,48.7,"Police Municipale","78160",11,3
"Coignières","Coignières",,78310,,1.916667,48.75,"Police Municipale","78168",11,3
"Conflans-Sainte-Honorine","Conflans-Sainte-Honorine",,78700,,2.1,48.983333,"Police Municipale","78172",11,22
"Crespières","Crespières",,78121,,1.933333,48.883333,"Police Municipale","78189",11,1
"Croissy-sur-Seine","Croissy-sur-Seine",,78290,,2.133333,48.866667,"Police Municipale","78190",11,6
"Ecquevilly","Ecquevilly",,78920,,1.916667,48.95,"Police Municipale","78206",11,1
"L'Étang-la-Ville","L'Étang-la-Ville",,78620,,2.066667,48.866667,"Police Municipale","78224",11,2
"Épône","Épône",,78680,,1.816667,48.95,"Police Municipale","78217",11,2
"Élancourt","Élancourt",,78990,,1.95,48.783333,"Police Municipale","78208",11,23
"Fontenay-le-Fleury","Fontenay-le-Fleury",,78330,,2.05,48.816667,"Police Municipale","78242",11,3
"Fourqueux","Fourqueux",,78112,,2.066667,48.883333,"Police Municipale","78251",11,3
"Freneuse","Freneuse",,78840,,1.6,49.05,"Police Municipale","78255",11,1
"Galluis","Galluis",,78490,,1.8,48.8,"Police Municipale","78262",11,1
"Gargenville","Gargenville",,78440,,1.816667,49.0,"Police Municipale","78267",11,1
"Guyancourt","Guyancourt",,78280,,2.066667,48.766667,"Police Municipale","78297",11,22
"Hardricourt","Hardricourt",,78250,,1.9,49.0,"Police Municipale","78299",11,2
"Juziers","Juziers",,78820,,1.85,49.0,"Police Municipale","78327",11,1
"Houdan","Houdan",,78550,,1.6,48.783333,"Police Municipale","78310",11,2
"Houilles","Houilles",,78800,,2.2,48.916667,"Police Municipale","78311",11,9
"Jouy-en-Josas","Jouy-en-Josas",,78350,,2.166667,48.766667,"Police Municipale","78322",11,1
"Jouars-Pontchartrain","Jouars-Pontchartrain",,78760,,1.9,48.783333,"Police Municipale","78321",11,1
"Louveciennes","Louveciennes",,78430,,2.116667,48.866667,"Police Municipale","78350",11,6
"Magny-les-Hameaux","Magny-les-Hameaux",,78114,,2.066667,48.733333,"Police Municipale","78356",11,4
"Maisons-Laffitte","Maisons-Laffitte",,78600,,2.15,48.95,"Police Municipale","78358",11,18
"Mantes-la-Jolie","Mantes-la-Jolie",,78200,,1.716667,48.983333,"Police Municipale","78361",11,54
"Mantes-la-Ville","Mantes-la-Ville",,78200,,1.716667,48.966667,"Police Municipale","78362",11,7
"Mareil-Marly","Mareil-Marly",,78750,,2.083333,48.883333,"Police Municipale","78367",11,1
"Marly-le-Roi","Marly-le-Roi",,78160,,2.083333,48.866667,"Police Municipale","78372",11,5
"Maule","Maule",,78580,,1.85,48.916667,"Police Municipale","78380",11,2
"Maurecourt","Maurecourt",,78780,,2.066667,49.0,"Police Municipale","78382",11,4
"Maurepas","Maurepas",,78310,,1.916667,48.766667,"Police Municipale","78383",11,1
"Meulan-en-Yvelines","Meulan",,78250,,1.9,49.016667,"Police Municipale","78401",11,7
"Méré","Méré",,78490,,1.816667,48.783333,"Police Municipale","78389",11,1
"Le Mesnil-Saint-Denis","Le Mesnil-Saint-Denis",,78320,,1.966667,48.733333,"Police Municipale","78397",11,3
"Montigny-le-Bretonneux","Montigny-le-Bretonneux",,78180,,2.033333,48.766667,"Police Municipale","78423",11,28
"Montfort-l'Amaury","Montfort-l'Amaury",,78490,,1.816667,48.783333,"Police Municipale","78420",11,4
"Montesson","Montesson",,78360,,2.15,48.916667,"Police Municipale","78418",11,5
"Les Mureaux","Les Mureaux",,78130,,1.916667,49.0,"Police Municipale","78440",11,25
"Neauphle-le-Château","Neauphle-le-Château",,78640,,1.9,48.816667,"Police Municipale","78442",11,1
"Noisy-le-Roi","Noisy-le-Roi",,78590,,2.066667,48.85,"Police Municipale","78455",11,2
"Orgerus","Orgerus",,78910,,1.7,48.833333,"Police Municipale","78465",11,1
"Orgeval","Orgeval",,78630,,1.983333,48.916667,"Police Municipale","78466",11,5
"Le Pecq","Le Pecq",,78230,,2.1,48.9,"Police Municipale","78481",11,4
"Le Perray-en-Yvelines","Le Perray-en-Yvelines",,78610,,1.85,48.7,"Police Municipale","78486",11,2
"Plaisir","Plaisir",,78370,,1.95,48.816667,"Police Municipale","78490",11,17
"Poissy","Poissy",,78300,,2.05,48.933333,"Police Municipale","78498",11,45
"Sartrouville","Sartrouville",,78500,,2.183333,48.95,"Police Municipale","78586",11,34
"Saint-Germain-en-Laye","Saint-Germain-en-Laye",,78100,,2.083333,48.9,"Police Municipale","78551",11,44
"Verneuil-sur-Seine","Verneuil-sur-Seine",,78480,,1.983333,48.983333,"Police Municipale","78642",11,7
"Vernouillet","Vernouillet",,78540,,1.983333,48.966667,"Police Municipale","78643",11,4
"Villennes-sur-Seine","Villennes-sur-Seine",,78670,,2.0,48.95,"Police Municipale","78672",11,7
